SW_ID,Date,Low,Q1,Q3,High,Tooltip
SW0377,2020-06-01,16.69,17.62,20.4,22.25,June 2020   $17.62 - $20.40
SW0377,2020-07-01,18.97,19.68,21.83,23.25,July 2020   $19.68 - $21.83
SW0377,2020-08-01,20.19,21.32,24.68,26.93,August 2020   $21.32 - $24.68
SW0377,2020-09-01,23.64,24.53,27.2,28.98,September 2020   $24.53 - $27.20
SW0377,2020-10-01,25.17,26.57,30.76,33.56,October 2020   $26.57 - $30.76
SW0377,2020-11-01,31.72,32.91,36.49,38.88,November 2020   $32.91 - $36.49
SW0377,2020-12-01,33.76,35.64,41.27,45.02,December 2020   $35.64 - $41.27
SW0377,2021-01-01,42.55,44.15,48.95,52.15,January 2021   $44.15 - $48.95
SW0377,2021-02-01,38.51,40.65,47.07,51.34,February 2021   $40.65 - $47.07
SW0377,2021-03-01,42.81,44.42,49.25,52.47,March 2021   $44.42 - $49.25
SW0377,2021-04-01,38.76,40.91,47.37,51.68,April 2021   $40.91 - $47.37
SW0377,2021-05-01,43.06,44.69,49.55,52.79,May 2021   $44.69 - $49.55
SW0377,2021-06-01,39.01,41.18,47.68,52.01,June 2021   $41.18 - $47.68
SW0377,2021-07-01,43.32,44.95,49.85,53.11,July 2021   $44.95 - $49.85
SW0377,2021-08-01,39.26,41.44,47.98,52.35,August 2021   $41.44 - $47.98
SW0377,2021-09-01,43.58,45.22,50.14,53.42,September 2021   $45.22 - $50.14
SW0377,2021-10-01,39.51,41.7,48.29,52.68,October 2021   $41.70 - $48.29
SW0377,2021-11-01,43.84,45.49,50.44,53.74,November 2021   $45.49 - $50.44
SW0377,2021-12-01,39.76,41.97,48.6,53.01,December 2021   $41.97 - $48.60
SW0377,2022-01-01,44.1,45.76,50.74,54.06,January 2022   $45.76 - $50.74
SW0377,2022-02-01,40.01,42.23,48.9,53.35,February 2022   $42.23 - $48.90
SW0377,2022-03-01,44.36,46.03,51.04,54.37,March 2022   $46.03 - $51.04
SW0377,2022-04-01,40.26,42.5,49.21,53.68,April 2022   $42.50 - $49.21
SW0377,2022-05-01,44.62,46.3,51.33,54.69,May 2022   $46.30 - $51.33
SW0377,2022-06-01,40.51,42.76,49.51,54.02,June 2022   $42.76 - $49.51
SW0377,2022-07-01,44.88,46.56,51.63,55.01,July 2022   $46.56 - $51.63
SW0377,2022-08-01,40.76,43.03,49.82,54.35,August 2022   $43.03 - $49.82
SW0377,2022-09-01,45.13,46.83,51.93,55.33,September 2022   $46.83 - $51.93
SW0377,2022-10-01,37.13,39.19,45.38,49.5,October 2022   $39.19 - $45.38
SW0377,2022-11-01,33.52,34.79,38.57,41.09,November 2022   $34.79 - $38.57
SW0377,2022-12-01,41.8,44.12,51.08,55.73,December 2022   $44.12 - $51.08
SW0377,2023-01-01,44.27,45.94,50.93,54.27,January 2023   $45.94 - $50.93
SW0377,2023-02-01,37.77,39.87,46.16,50.36,February 2023   $39.87 - $46.16
SW0377,2023-03-01,40.8,42.33,46.94,50.01,March 2023   $42.33 - $46.94
SW0377,2023-04-01,34.77,36.7,42.5,46.36,April 2023   $36.70 - $42.50
SW0377,2023-05-01,45.18,46.88,51.98,55.38,May 2023   $46.88 - $51.98
SW0377,2023-06-01,45.36,47.88,55.44,60.48,June 2023   $47.88 - $55.44
SW0377,2023-07-01,46.37,48.11,53.35,56.84,July 2023   $48.11 - $53.35
SW0377,2023-08-01,36.79,38.84,44.97,49.06,August 2023   $38.84 - $44.97
SW0377,2023-09-01,41.82,43.4,48.12,51.27,September 2023   $43.40 - $48.12
SW0377,2023-10-01,41.83,44.15,51.12,55.77,October 2023   $44.15 - $51.12
SW0377,2023-11-01,41.42,42.98,47.66,50.78,November 2023   $42.98 - $47.66
SW0377,2023-12-01,38.83,40.99,47.46,51.77,December 2023   $40.99 - $47.46
SW0377,2024-01-01,49.96,51.84,57.48,61.24,January 2024   $51.84 - $57.48
SW0377,2024-02-01,40.55,42.81,49.56,54.07,February 2024   $42.81 - $49.56
SW0377,2024-03-01,48.31,50.13,55.58,59.22,March 2024   $50.13 - $55.58
SW0377,2024-04-01,43.88,46.32,53.63,58.51,April 2024   $46.32 - $53.63
SW0377,2024-05-01,40.83,42.36,46.97,50.05,May 2024   $42.36 - $46.97
SW0377,2024-06-01,43.46,45.88,53.12,57.95,June 2024   $45.88 - $53.12
SW0377,2024-07-01,49.4,51.26,56.84,60.56,July 2024   $51.26 - $56.84
SW0377,2024-08-01,42.99,45.38,52.54,57.32,August 2024   $45.38 - $52.54
SW0377,2024-09-01,43.06,44.69,49.55,52.79,September 2024   $44.69 - $49.55
SW0377,2024-10-01,42.12,44.46,51.48,56.16,October 2024   $44.46 - $51.48
SW0377,2024-11-01,46.38,48.12,53.36,56.85,November 2024   $48.12 - $53.36
SW0377,2024-12-01,36.54,38.57,44.66,48.72,December 2024   $38.57 - $44.66
SW0377,2025-01-01,41.06,42.6,47.24,50.33,January 2025   $42.60 - $47.24
SW0377,2025-02-01,45.19,47.7,55.24,60.26,February 2025   $47.70 - $55.24
SW0377,2025-03-01,40.61,42.14,46.73,49.79,March 2025   $42.14 - $46.73
SW0377,2025-04-01,43.39,45.8,53.03,57.85,April 2025   $45.80 - $53.03
SW0377,2025-05-01,44.49,46.16,51.19,54.54,May 2025   $46.16 - $51.19
SW0377,2025-06-01,44.13,46.58,53.94,58.84,June 2025   $46.58 - $53.94
SW0377,2025-07-01,45.23,46.93,52.04,55.44,July 2025   $46.93 - $52.04
SW0130,2020-07-01,18.2,18.88,20.94,22.31,July 2020   $18.88 - $20.94
SW0130,2020-08-01,15.04,15.87,18.38,20.05,August 2020   $15.87 - $18.38
SW0130,2020-09-01,19.35,20.07,22.26,23.72,September 2020   $20.07 - $22.26
SW0130,2020-10-01,23.4,24.7,28.6,31.2,October 2020   $24.70 - $28.60
SW0130,2020-11-01,19.81,20.56,22.8,24.29,November 2020   $20.56 - $22.80
SW0130,2020-12-01,17.17,18.13,20.99,22.9,December 2020   $18.13 - $20.99
SW0130,2021-01-01,19.57,20.31,22.52,23.99,January 2021   $20.31 - $22.52
SW0130,2021-02-01,17.38,18.34,21.24,23.17,February 2021   $18.34 - $21.24
SW0130,2021-03-01,16.53,17.16,19.02,20.27,March 2021   $17.16 - $19.02
SW0130,2021-04-01,17.88,18.87,21.85,23.84,April 2021   $18.87 - $21.85
SW0130,2021-05-01,20.32,21.09,23.38,24.91,May 2021   $21.09 - $23.38
SW0130,2021-06-01,23.99,25.32,29.32,31.98,June 2021   $25.32 - $29.32
SW0130,2021-07-01,27.27,28.29,31.37,33.42,July 2021   $28.29 - $31.37
SW0130,2021-08-01,32.18,33.97,39.33,42.91,August 2021   $33.97 - $39.33
SW0130,2021-09-01,31.1,32.27,35.78,38.12,September 2021   $32.27 - $35.78
SW0130,2021-10-01,32.38,34.17,39.57,43.17,October 2021   $34.17 - $39.57
SW0130,2021-11-01,31.3,32.48,36.01,38.37,November 2021   $32.48 - $36.01
SW0130,2021-12-01,32.57,34.38,39.81,43.43,December 2021   $34.38 - $39.81
SW0130,2022-01-01,31.5,32.69,36.25,38.62,January 2022   $32.69 - $36.25
SW0130,2022-02-01,32.77,34.59,40.05,43.69,February 2022   $34.59 - $40.05
SW0130,2022-03-01,31.71,32.9,36.48,38.86,March 2022   $32.90 - $36.48
SW0130,2022-04-01,32.96,34.79,40.29,43.95,April 2022   $34.79 - $40.29
SW0130,2022-05-01,26.52,27.52,30.51,32.51,May 2022   $27.52 - $30.51
SW0130,2022-06-01,33.16,35.0,40.53,44.21,June 2022   $35.00 - $40.53
SW0130,2022-07-01,32.11,33.32,36.94,39.36,July 2022   $33.32 - $36.94
SW0130,2022-08-01,33.35,35.21,40.77,44.47,August 2022   $35.21 - $40.77
SW0130,2022-09-01,32.31,33.53,37.18,39.61,September 2022   $33.53 - $37.18
SW0130,2022-10-01,33.55,35.41,41.0,44.73,October 2022   $35.41 - $41.00
SW0130,2022-11-01,32.51,33.74,37.41,39.86,November 2022   $33.74 - $37.41
SW0130,2022-12-01,33.75,35.62,41.24,44.99,December 2022   $35.62 - $41.24
SW0130,2023-01-01,33.89,35.17,38.99,41.54,January 2023   $35.17 - $38.99
SW0130,2023-02-01,25.63,27.05,31.32,34.17,February 2023   $27.05 - $31.32
SW0130,2023-03-01,24.76,25.69,28.49,30.35,March 2023   $25.69 - $28.49
SW0130,2023-04-01,24.56,25.93,30.02,32.75,April 2023   $25.93 - $30.02
SW0130,2023-05-01,28.25,29.31,32.5,34.63,May 2023   $29.31 - $32.50
SW0130,2023-06-01,23.55,24.86,28.78,31.4,June 2023   $24.86 - $28.78
SW0130,2023-07-01,29.02,30.12,33.39,35.58,July 2023   $30.12 - $33.39
SW0130,2023-08-01,24.3,25.65,29.7,32.4,August 2023   $25.65 - $29.70
SW0130,2023-09-01,27.62,28.66,31.78,33.86,September 2023   $28.66 - $31.78
SW0130,2023-10-01,30.16,31.83,36.86,40.21,October 2023   $31.83 - $36.86
SW0130,2023-11-01,24.04,24.95,27.66,29.47,November 2023   $24.95 - $27.66
SW0130,2023-12-01,28.23,29.8,34.51,37.64,December 2023   $29.80 - $34.51
SW0130,2024-01-01,26.74,27.74,30.76,32.77,January 2024   $27.74 - $30.76
SW0130,2024-02-01,21.86,23.08,26.72,29.15,February 2024   $23.08 - $26.72
SW0130,2024-03-01,24.86,25.79,28.6,30.47,March 2024   $25.79 - $28.60
SW0130,2024-04-01,26.46,27.93,32.34,35.28,April 2024   $27.93 - $32.34
SW0130,2024-05-01,22.47,23.31,25.85,27.54,May 2024   $23.31 - $25.85
SW0130,2024-06-01,23.91,25.24,29.23,31.89,June 2024   $25.24 - $29.23
SW0130,2024-07-01,28.31,29.38,32.58,34.71,July 2024   $29.38 - $32.58
SW0130,2024-08-01,31.8,33.56,38.86,42.39,August 2024   $33.56 - $38.86
SW0130,2024-09-01,36.62,37.99,42.13,44.88,September 2024   $37.99 - $42.13
SW0130,2024-10-01,38.98,41.14,47.64,51.97,October 2024   $41.14 - $47.64
SW0130,2024-11-01,37.03,38.42,42.61,45.39,November 2024   $38.42 - $42.61
SW0130,2024-12-01,28.34,29.91,34.64,37.79,December 2024   $29.91 - $34.64
SW0130,2025-01-01,37.34,38.75,42.96,45.77,January 2025   $38.75 - $42.96
SW0130,2025-02-01,37.82,39.92,46.23,50.43,February 2025   $39.92 - $46.23
SW0130,2025-03-01,33.22,34.47,38.22,40.72,March 2025   $34.47 - $38.22
SW0130,2025-04-01,35.38,37.35,43.25,47.18,April 2025   $37.35 - $43.25
SW0130,2025-05-01,45.79,47.51,52.68,56.13,May 2025   $47.51 - $52.68
SW0130,2025-06-01,35.78,37.76,43.73,47.7,June 2025   $37.76 - $43.73
SW0130,2025-07-01,30.23,31.37,34.79,37.06,July 2025   $31.37 - $34.79
SW0378,2020-07-01,17.69,18.36,20.36,21.69,July 2020   $18.36 - $20.36
SW0378,2020-08-01,16.04,16.94,19.61,21.39,August 2020   $16.94 - $19.61
SW0378,2020-09-01,17.8,18.47,20.48,21.82,September 2020   $18.47 - $20.48
SW0378,2020-10-01,16.15,17.04,19.73,21.53,October 2020   $17.04 - $19.73
SW0378,2020-11-01,17.9,18.58,20.6,21.95,November 2020   $18.58 - $20.60
SW0378,2020-12-01,16.25,17.15,19.86,21.66,December 2020   $17.15 - $19.86
SW0378,2021-01-01,18.01,18.69,20.72,22.07,January 2021   $18.69 - $20.72
SW0378,2021-02-01,16.35,17.26,19.98,21.8,February 2021   $17.26 - $19.98
SW0378,2021-03-01,18.11,18.79,20.84,22.2,March 2021   $18.79 - $20.84
SW0378,2021-04-01,16.45,17.36,20.1,21.93,April 2021   $17.36 - $20.10
SW0378,2021-05-01,18.22,18.9,20.96,22.33,May 2021   $18.90 - $20.96
SW0378,2021-06-01,16.55,17.47,20.23,22.07,June 2021   $17.47 - $20.23
SW0378,2021-07-01,18.32,19.01,21.08,22.46,July 2021   $19.01 - $21.08
SW0378,2021-08-01,16.65,17.58,20.35,22.2,August 2021   $17.58 - $20.35
SW0378,2021-09-01,16.09,16.7,18.52,19.73,September 2021   $16.70 - $18.52
SW0378,2021-10-01,16.75,17.68,20.48,22.34,October 2021   $17.68 - $20.48
SW0378,2021-11-01,16.2,16.81,18.64,19.85,November 2021   $16.81 - $18.64
SW0378,2021-12-01,16.85,17.79,20.6,22.47,December 2021   $17.79 - $20.60
SW0378,2022-01-01,16.3,16.92,18.76,19.98,January 2022   $16.92 - $18.76
SW0378,2022-02-01,16.96,17.9,20.72,22.61,February 2022   $17.90 - $20.72
SW0378,2022-03-01,16.41,17.02,18.88,20.11,March 2022   $17.02 - $18.88
SW0378,2022-04-01,17.06,18.0,20.85,22.74,April 2022   $18.00 - $20.85
SW0378,2022-05-01,16.51,17.13,19.0,20.24,May 2022   $17.13 - $19.00
SW0378,2022-06-01,17.16,18.11,20.97,22.88,June 2022   $18.11 - $20.97
SW0378,2022-07-01,16.62,17.24,19.12,20.37,July 2022   $17.24 - $19.12
SW0378,2022-08-01,17.26,18.22,21.1,23.01,August 2022   $18.22 - $21.10
SW0378,2022-09-01,16.72,17.35,19.24,20.5,September 2022   $17.35 - $19.24
SW0378,2022-10-01,17.36,18.33,21.22,23.15,October 2022   $18.33 - $21.22
SW0378,2022-11-01,16.83,17.46,19.36,20.62,November 2022   $17.46 - $19.36
SW0378,2022-12-01,17.46,18.43,21.34,23.28,December 2022   $18.43 - $21.34
SW0378,2023-01-01,17.69,18.36,20.35,21.68,January 2023   $18.36 - $20.35
SW0378,2023-02-01,18.33,19.34,22.4,24.43,February 2023   $19.34 - $22.40
SW0378,2023-03-01,23.61,24.5,27.17,28.95,March 2023   $24.50 - $27.17
SW0378,2023-04-01,18.25,19.26,22.3,24.33,April 2023   $19.26 - $22.30
SW0378,2023-05-01,16.93,17.57,19.48,20.76,May 2023   $17.57 - $19.48
SW0378,2023-06-01,21.0,22.17,25.67,28.0,June 2023   $22.17 - $25.67
SW0378,2023-07-01,20.05,20.8,23.07,24.58,July 2023   $20.80 - $23.07
SW0378,2023-08-01,18.67,19.7,22.81,24.89,August 2023   $19.70 - $22.81
SW0378,2023-09-01,22.6,23.45,26.0,27.7,September 2023   $23.45 - $26.00
SW0378,2023-10-01,21.03,22.2,25.7,28.04,October 2023   $22.20 - $25.70
SW0378,2023-11-01,20.35,21.11,23.41,24.94,November 2023   $21.11 - $23.41
SW0378,2023-12-01,20.75,21.9,25.36,27.67,December 2023   $21.90 - $25.36
SW0378,2024-01-01,17.23,17.88,19.82,21.12,January 2024   $17.88 - $19.82
SW0378,2024-02-01,17.66,18.65,21.59,23.55,February 2024   $18.65 - $21.59
SW0378,2024-03-01,17.74,18.41,20.41,21.75,March 2024   $18.41 - $20.41
SW0378,2024-04-01,19.24,20.31,23.52,25.66,April 2024   $20.31 - $23.52
SW0378,2024-05-01,15.61,16.19,17.96,19.13,May 2024   $16.19 - $17.96
SW0378,2024-06-01,19.05,20.11,23.28,25.4,June 2024   $20.11 - $23.28
SW0378,2024-07-01,23.48,24.36,27.01,28.78,July 2024   $24.36 - $27.01
SW0378,2024-08-01,18.01,19.01,22.01,24.01,August 2024   $19.01 - $22.01
SW0378,2024-09-01,17.55,18.21,20.19,21.52,September 2024   $18.21 - $20.19
SW0378,2024-10-01,18.75,19.79,22.91,24.99,October 2024   $19.79 - $22.91
SW0378,2024-11-01,18.84,19.55,21.68,23.1,November 2024   $19.55 - $21.68
SW0378,2024-12-01,15.03,15.87,18.37,20.04,December 2024   $15.87 - $18.37
SW0378,2025-01-01,16.72,17.35,19.24,20.5,January 2025   $17.35 - $19.24
SW0378,2025-02-01,16.24,17.14,19.85,21.65,February 2025   $17.14 - $19.85
SW0378,2025-03-01,17.02,17.66,19.58,20.86,March 2025   $17.66 - $19.58
SW0378,2025-04-01,17.03,17.97,20.81,22.7,April 2025   $17.97 - $20.81
SW0378,2025-05-01,17.56,18.22,20.2,21.52,May 2025   $18.22 - $20.20
SW0378,2025-06-01,19.8,20.9,24.2,26.4,June 2025   $20.90 - $24.20
SW0378,2025-07-01,18.19,18.87,20.93,22.29,July 2025   $18.87 - $20.93
SW1079,2020-07-01,4.23,4.38,4.54,4.54,July 2020   $4.38 - $4.54
SW1079,2020-08-01,3.83,4.04,4.26,4.26,August 2020   $4.04 - $4.26
SW1079,2020-09-01,4.25,4.41,4.57,4.57,September 2020   $4.41 - $4.57
SW1079,2020-10-01,3.86,4.07,4.28,4.28,October 2020   $4.07 - $4.28
SW1079,2020-11-01,4.28,4.44,4.6,4.6,November 2020   $4.44 - $4.60
SW1079,2020-12-01,3.88,4.1,4.31,4.31,December 2020   $4.10 - $4.31
SW1079,2021-01-01,4.3,4.46,4.95,5.27,January 2021   $4.46 - $4.95
SW1079,2021-02-01,3.9,4.12,4.77,5.21,February 2021   $4.12 - $4.77
SW1079,2021-03-01,4.33,4.49,4.98,5.3,March 2021   $4.49 - $4.98
SW1079,2021-04-01,3.93,4.15,4.8,5.24,April 2021   $4.15 - $4.80
SW1079,2021-05-01,4.35,4.51,5.01,5.33,May 2021   $4.51 - $5.01
SW1079,2021-06-01,3.95,4.17,4.83,5.27,June 2021   $4.17 - $4.83
SW1079,2021-07-01,4.38,4.54,5.03,5.36,July 2021   $4.54 - $5.03
SW1079,2021-08-01,3.98,4.2,4.86,5.3,August 2021   $4.20 - $4.86
SW1079,2021-09-01,3.84,3.99,4.42,4.71,September 2021   $3.99 - $4.42
SW1079,2021-10-01,4.0,4.22,4.89,5.34,October 2021   $4.22 - $4.89
SW1079,2021-11-01,3.87,4.01,4.45,4.74,November 2021   $4.01 - $4.45
SW1079,2021-12-01,4.03,4.25,4.92,5.37,December 2021   $4.25 - $4.92
SW1079,2022-01-01,3.89,4.04,4.48,4.77,January 2022   $4.04 - $4.48
SW1079,2022-02-01,4.05,4.27,4.95,5.4,February 2022   $4.27 - $4.95
SW1079,2022-03-01,3.92,4.07,4.51,4.8,March 2022   $4.07 - $4.51
SW1079,2022-04-01,4.07,4.3,4.98,5.43,April 2022   $4.30 - $4.98
SW1079,2022-05-01,3.94,4.09,4.54,4.83,May 2022   $4.09 - $4.54
SW1079,2022-06-01,4.1,4.33,5.01,5.46,June 2022   $4.33 - $5.01
SW1079,2022-07-01,3.97,4.12,4.57,4.86,July 2022   $4.12 - $4.57
SW1079,2022-08-01,4.12,4.35,5.04,5.5,August 2022   $4.35 - $5.04
SW1079,2022-09-01,3.99,4.14,4.59,4.9,September 2022   $4.14 - $4.59
SW1079,2022-10-01,4.15,4.38,5.07,5.53,October 2022   $4.38 - $5.07
SW1079,2022-11-01,4.02,4.17,4.62,4.93,November 2022   $4.17 - $4.62
SW1079,2022-12-01,4.17,4.4,5.1,5.56,December 2022   $4.40 - $5.10
SW1079,2023-01-01,4.04,4.2,4.65,4.96,January 2023   $4.20 - $4.65
SW1079,2023-02-01,4.19,4.43,5.13,5.59,February 2023   $4.43 - $5.13
SW1079,2023-03-01,4.07,4.22,4.68,4.99,March 2023   $4.22 - $4.68
SW1079,2023-04-01,3.91,4.12,4.78,5.21,April 2023   $4.12 - $4.78
SW1079,2023-05-01,4.03,4.19,4.64,4.94,May 2023   $4.19 - $4.64
SW1079,2023-06-01,4.38,4.63,5.36,5.85,June 2023   $4.63 - $5.36
SW1079,2023-07-01,4.07,4.23,4.69,4.99,July 2023   $4.23 - $4.69
SW1079,2023-08-01,4.28,4.52,5.23,5.7,August 2023   $4.52 - $5.23
SW1079,2023-09-01,4.07,4.22,4.68,4.99,September 2023   $4.22 - $4.68
SW1079,2023-10-01,3.89,4.11,4.75,5.19,October 2023   $4.11 - $4.75
SW1079,2023-11-01,4.0,4.16,4.61,4.91,November 2023   $4.16 - $4.61
SW1079,2023-12-01,4.27,4.51,5.22,5.69,December 2023   $4.51 - $5.22
SW1079,2024-01-01,4.09,4.24,4.71,5.01,January 2024   $4.24 - $4.71
SW1079,2024-02-01,3.96,4.18,4.83,5.27,February 2024   $4.18 - $4.83
SW1079,2024-03-01,5.05,5.24,5.81,6.19,March 2024   $5.24 - $5.81
SW1079,2024-04-01,3.83,4.04,4.68,5.11,April 2024   $4.04 - $4.68
SW1079,2024-05-01,4.82,5.0,5.54,5.91,May 2024   $5.00 - $5.54
SW1079,2024-06-01,3.87,4.09,4.74,5.17,June 2024   $4.09 - $4.74
SW1079,2024-07-01,4.13,4.29,4.76,5.07,July 2024   $4.29 - $4.76
SW1079,2024-08-01,3.82,4.04,4.67,5.1,August 2024   $4.04 - $4.67
SW1079,2024-09-01,4.24,4.4,4.88,5.2,September 2024   $4.40 - $4.88
SW1079,2024-10-01,4.36,4.61,5.33,5.82,October 2024   $4.61 - $5.33
SW1079,2024-11-01,4.22,4.38,4.85,5.17,November 2024   $4.38 - $4.85
SW1079,2024-12-01,4.49,4.74,5.49,5.99,December 2024   $4.74 - $5.49
SW1079,2025-01-01,3.95,4.1,4.55,4.85,January 2025   $4.10 - $4.55
SW1079,2025-02-01,4.09,4.32,5.0,5.45,February 2025   $4.32 - $5.00
SW1079,2025-03-01,4.38,4.55,5.04,5.37,March 2025   $4.55 - $5.04
SW1079,2025-04-01,4.12,4.35,5.04,5.5,April 2025   $4.35 - $5.04
SW1079,2025-05-01,4.57,4.74,5.26,5.6,May 2025   $4.74 - $5.26
SW1079,2025-06-01,4.36,4.61,5.33,5.82,June 2025   $4.61 - $5.33
SW1079,2025-07-01,4.05,4.2,4.65,4.96,July 2025   $4.20 - $4.65
SW1150,2021-08-01,17.09,18.04,18.99,18.99,August 2021   $18.04 - $18.99
SW1150,2021-09-01,22.19,23.02,23.86,23.86,September 2021   $23.02 - $23.86
SW1150,2021-10-01,18.09,19.1,20.1,20.1,October 2021   $19.10 - $20.10
SW1150,2021-11-01,15.89,16.49,17.09,17.09,November 2021   $16.49 - $17.09
SW1150,2021-12-01,12.29,12.97,13.66,13.66,December 2021   $12.97 - $13.66
SW1150,2022-01-01,12.37,12.84,14.23,15.17,January 2022   $12.84 - $14.23
SW1150,2022-02-01,12.07,12.74,14.75,16.09,February 2022   $12.74 - $14.75
SW1150,2022-03-01,11.01,11.43,12.67,13.5,March 2022   $11.43 - $12.67
SW1150,2022-04-01,13.25,13.98,16.19,17.66,April 2022   $13.98 - $16.19
SW1150,2022-05-01,11.44,11.87,13.16,14.02,May 2022   $11.87 - $13.16
SW1150,2022-06-01,12.65,13.35,15.46,16.86,June 2022   $13.35 - $15.46
SW1150,2022-07-01,14.37,14.91,16.54,17.62,July 2022   $14.91 - $16.54
SW1150,2022-08-01,14.64,15.46,17.9,19.52,August 2022   $15.46 - $17.90
SW1150,2022-09-01,12.86,13.35,14.8,15.77,September 2022   $13.35 - $14.80
SW1150,2022-10-01,11.82,12.47,14.44,15.75,October 2022   $12.47 - $14.44
SW1150,2022-11-01,11.61,12.05,13.36,14.23,November 2022   $12.05 - $13.36
SW1150,2022-12-01,11.72,12.37,14.32,15.62,December 2022   $12.37 - $14.32
SW1150,2023-01-01,13.89,14.41,15.98,17.02,January 2023   $14.41 - $15.98
SW1150,2023-02-01,14.11,14.89,17.24,18.81,February 2023   $14.89 - $17.24
SW1150,2023-03-01,15.36,15.94,17.67,18.83,March 2023   $15.94 - $17.67
SW1150,2023-04-01,16.35,17.26,19.99,21.8,April 2023   $17.26 - $19.99
SW1150,2023-05-01,18.59,19.29,21.39,22.78,May 2023   $19.29 - $21.39
SW1150,2023-06-01,21.38,22.57,26.13,28.51,June 2023   $22.57 - $26.13
SW1150,2023-07-01,24.3,25.22,27.96,29.79,July 2023   $25.22 - $27.96
SW1150,2023-08-01,25.87,27.31,31.62,34.5,August 2023   $27.31 - $31.62
SW1150,2023-09-01,33.66,34.93,38.73,41.26,September 2023   $34.93 - $38.73
SW1150,2023-10-01,37.23,39.3,45.51,49.65,October 2023   $39.30 - $45.51
SW1150,2023-11-01,32.58,33.81,37.49,39.94,November 2023   $33.81 - $37.49
SW1150,2023-12-01,33.73,35.6,41.22,44.97,December 2023   $35.60 - $41.22
SW1150,2024-01-01,36.67,38.05,42.19,44.95,January 2024   $38.05 - $42.19
SW1150,2024-02-01,36.34,38.36,44.42,48.46,February 2024   $38.36 - $44.42
SW1150,2024-03-01,37.05,38.45,42.63,45.42,March 2024   $38.45 - $42.63
SW1150,2024-04-01,36.38,38.4,44.46,48.51,April 2024   $38.40 - $44.46
SW1150,2024-05-01,40.72,42.25,46.85,49.91,May 2024   $42.25 - $46.85
SW1150,2024-06-01,41.23,43.52,50.4,54.98,June 2024   $43.52 - $50.40
SW1150,2024-07-01,40.54,42.06,46.64,49.69,July 2024   $42.06 - $46.64
SW1150,2024-08-01,38.75,40.91,47.36,51.67,August 2024   $40.91 - $47.36
SW1150,2024-09-01,40.23,41.75,46.29,49.32,September 2024   $41.75 - $46.29
SW1150,2024-10-01,40.27,42.51,49.22,53.69,October 2024   $42.51 - $49.22
SW1150,2024-11-01,39.51,41.0,45.46,48.43,November 2024   $41.00 - $45.46
SW1150,2024-12-01,39.6,41.8,48.4,52.8,December 2024   $41.80 - $48.40
SW1150,2025-01-01,38.82,40.28,44.66,47.59,January 2025   $40.28 - $44.66
SW1150,2025-02-01,38.68,40.83,47.28,51.58,February 2025   $40.83 - $47.28
SW1150,2025-03-01,37.07,38.47,42.65,45.44,March 2025   $38.47 - $42.65
SW1150,2025-04-01,39.33,41.52,48.07,52.44,April 2025   $41.52 - $48.07
SW1150,2025-05-01,39.85,41.35,45.84,48.84,May 2025   $41.35 - $45.84
SW1150,2025-06-01,47.91,50.57,58.56,63.88,June 2025   $50.57 - $58.56
SW0502,2020-07-01,19.28,20.01,22.18,23.64,July 2020   $20.01 - $22.18
SW0502,2020-08-01,21.66,22.86,26.47,28.88,August 2020   $22.86 - $26.47
SW0502,2020-09-01,19.17,19.89,22.05,23.5,September 2020   $19.89 - $22.05
SW0502,2020-10-01,21.8,23.01,26.64,29.06,October 2020   $23.01 - $26.64
SW0502,2020-11-01,21.82,22.64,25.1,26.74,November 2020   $22.64 - $25.10
SW0502,2020-12-01,21.56,22.76,26.35,28.75,December 2020   $22.76 - $26.35
SW0502,2021-01-01,24.51,25.43,28.2,30.04,January 2021   $25.43 - $28.20
